30-11-19 16:24:43,/home/ansible/doc1,193.168.3.137,Success
20-01-22 18:34:08,/root/back1,192.168.22.112,Success
20-01-22 19:59:34,/root/back1,192.168.22.112,Success
20-01-22 19:59:35,/root/back2,192.168.22.112,Success
24-01-22 13:52:08,/root/back1,192.168.22.112,Success
24-01-22 13:52:09,/root/back2,192.168.22.112,Success
